rk,player,squad,nation,pos,primary_pos,age,ninetys,tag
3480,Mohamed Bamba,Gil Vicente FC,CIV,MF,MF,19,10.6,box_to_box
3481,Robson Bambu,Braga,BRA,DF,DF,26,11.4,zagueiro_construtor
3482,Chico Banza,Estrela,ANG,FW,FW,25,7.6,centroavante_goleador
3483,Simon Banza,Braga,COD,FW,FW,27,0.2,centroavante_goleador
3484,Rafael Barbosa,Farense,POR,"MF,FW",MF,28,4.0,box_to_box
3485,Leandro Barreiro Martins,Benfica,LUX,MF,MF,24,13.5,box_to_box
3486,Afonso Bastardo,Sporting CP,POR,FW,FW,19,0.0,centroavante_goleador
3487,Gil Bastião Dias,Famalicão,POR,"FW,MF",FW,27,15.6,centroavante_goleador
3488,Gabriel Batista,Santa Clara,BRA,GK,GK,26,34.0,goleiro_titular
3489,Gilberto Batista,Moreirense,GNB,DF,DF,20,3.5,zagueiro_construtor
3490,Ricardo Batista,Casa Pia,POR,GK,GK,37,1.0,goleiro_reserva
3491,Yanis Begraoui,Estoril,MAR,"FW,MF",FW,23,21.3,centroavante_goleador
3492,Gui Beleza,Gil Vicente FC,POR,MF,MF,17,0.0,box_to_box
3493,Bachir Belloumi,Farense,ALG,FW,FW,22,3.0,centroavante_goleador
3494,Andrea Belotti,Benfica,ITA,FW,FW,30,5.1,centroavante_goleador
3495,Fahem Benaissa Yahia,Casa Pia,FRA,"MF,DF",MF,22,4.3,box_to_box
3496,Beni,Vitória,ANG,MF,MF,22,2.0,box_to_box
3497,Beni,Casa Pia,ANG,MF,MF,22,8.3,box_to_box
3498,Álex Bermejo,Farense,ESP,"MF,FW",MF,25,6.6,box_to_box
3499,Sergio Bermejo,Gil Vicente FC,ESP,"MF,FW",MF,26,5.3,box_to_box
3500,Simão Bertelli,AVS Futebol,BRA,GK,GK,31,11.0,goleiro_titular
3501,Jan-Niklas Beste,Benfica,GER,"FW,DF",FW,25,5.6,segundo_atacante
3502,José Bica,Vitória,POR,"FW,MF",FW,21,0.3,centroavante_goleador
3503,Biel,Sporting CP,BRA,"MF,FW",MF,23,0.2,meia_criativo
3504,Raúl Blanco,Casa Pia,ESP,FW,FW,23,2.8,centroavante_goleador
3505,Paulinho Bóia,Nacional,BRA,"FW,MF",FW,26,12.0,segundo_atacante
3506,Kévin Boma,Estoril,TOG,DF,DF,21,27.4,zagueiro_construtor
3507,Pedro Bondo,Famalicão,ANG,DF,DF,19,2.0,zagueiro_construtor
3508,Kiko Bondoso,Rio Ave,POR,"FW,MF",FW,28,21.7,centroavante_goleador
3509,Toni Borevkovic,Vitória,CRO,DF,DF,27,26.9,zagueiro_construtor
3510,Daniel Borges,Santa Clara,BRA,"MF,FW",MF,21,2.2,meia_criativo
3511,Gonçalo Borges,Porto,POR,"FW,MF",FW,23,8.5,centroavante_goleador
3512,Róbert Boženík,Boavista,SVK,FW,FW,24,30.6,centroavante_goleador
3513,Daniel Bragança,Sporting CP,POR,MF,MF,25,12.0,meia_criativo
3514,Bruno Brigido,Estrela,BRA,GK,GK,33,17.5,goleiro_titular
3515,Alexandre Brito,Sporting CP,POR,"MF,DF",MF,19,1.0,box_to_box
3516,Rafael Brito,Casa Pia,POR,MF,MF,22,11.2,meia_criativo
3517,Tiago Brito,Estoril,POR,MF,MF,20,1.1,meia_criativo
3518,Bruma,Braga,POR,"FW,MF",FW,29,13.4,centroavante_goleador
3519,Bruma,Benfica,POR,"FW,MF",FW,29,5.4,centroavante_goleador
3520,Jonathan Buatu Mananga,Gil Vicente FC,ANG,DF,DF,30,20.3,zagueiro_construtor
3521,Leonel Bucca,Estrela,ARG,"MF,FW",MF,25,15.0,box_to_box
3522,Leonardo Buta,Moreirense,POR,DF,DF,22,5.6,zagueiro_construtor
3523,Adrián Butzke,Nacional,ESP,FW,FW,25,5.4,centroavante_goleador
3524,Arthur Cabral,Benfica,BRA,FW,FW,26,4.2,centroavante_goleador
3525,Daniel Cabral,Estrela,BRA,MF,MF,22,0.0,box_to_box
3526,Jovane Cabral,Estrela,CPV,"FW,MF",FW,26,12.8,centroavante_goleador
3527,Lucas Calegari,Famalicão,BRA,DF,DF,22,16.5,zagueiro_construtor
3528,Diogo Calila,Santa Clara,POR,"MF,DF",MF,25,19.4,box_to_box
3529,Ibrahima Camará,Boavista,GUI,MF,MF,25,14.8,meia_criativo
3530,André Candeias,Farense,POR,"FW,MF",FW,21,0.4,centroavante_goleador
3531,Lazar Carević,Famalicão,MNE,GK,GK,25,18.0,goleiro_titular
3532,Zé Carlos,Vitória,POR,"MF,DF",MF,22,1.4,box_to_box
3533,Zé Carlos,Farense,POR,MF,MF,22,7.4,box_to_box
3534,Zé Carlos,Gil Vicente FC,POR,DF,DF,26,30.1,zagueiro_construtor
3535,Álvaro Carreras,Benfica,ESP,DF,DF,21,30.5,zagueiro_construtor
3536,João Carvalho,Estoril,POR,"MF,FW",MF,27,25.6,box_to_box
3537,Pedro Carvalho,Estoril,POR,"DF,MF",DF,21,8.5,zagueiro_construtor
3538,Vitor Carvalho,Braga,BRA,MF,MF,27,16.7,meia_criativo
3539,Facundo Cáseres,Gil Vicente FC,ARG,MF,MF,23,15.6,meia_criativo
3540,Cassiano,Casa Pia,BRA,FW,FW,35,22.0,centroavante_goleador
3541,Jesús Castillo,Gil Vicente FC,PER,MF,MF,23,9.1,meia_criativo
3542,André Castro,Moreirense,POR,MF,MF,36,0.2,meia_criativo
3543,Cristian Castro,AVS Futebol,COL,DF,DF,23,30.5,zagueiro_construtor
3544,Geny Catamo,Sporting CP,MOZ,"MF,DF",MF,23,21.2,box_to_box
3545,Cauê,Gil Vicente FC,BRA,FW,FW,21,7.4,centroavante_goleador
3546,Cauê,Casa Pia,BRA,"FW,MF",FW,21,3.9,centroavante_goleador
3547,César,Boavista,BRA,GK,GK,32,16.0,goleiro_titular
3548,Tidjany Chabrol,Gil Vicente FC,FRA,"FW,MF",FW,22,11.6,centroavante_goleador
3549,Kevin Chamorro,Estoril,CRC,GK,GK,24,4.0,goleiro_titular
3550,Francisco Chissumba,Braga,POR,DF,DF,19,15.9,zagueiro_construtor
3551,Till Cissokho,Estrela,FRA,DF,DF,24,4.0,zagueiro_construtor
3552,Clayton,AVS Futebol,BRA,DF,DF,24,2.0,zagueiro_construtor
3553,Clayton,Rio Ave,BRA,FW,FW,25,30.1,centroavante_goleador
3554,Diego Collado,Gil Vicente FC,ESP,"MF,FW",MF,23,0.3,box_to_box
3555,Semeu Commey,Estrela,GHA,DF,DF,20,0.5,zagueiro_construtor
3556,Fábio Conceição,Estrela,POR,"MF,FW",MF,23,7.6,box_to_box
3557,Fábio Conceição,Rio Ave,POR,"FW,DF",FW,23,4.7,centroavante_goleador
3558,Leo Cordeiro,Estrela,BRA,MF,MF,28,20.7,box_to_box
3559,Félix Correia,Gil Vicente FC,POR,"FW,MF",FW,23,32.1,centroavante_goleador
3560,Alberto costa,Vitória,POR,DF,DF,20,7.5,zagueiro_construtor
3561,Bruno Xavier Almeida Costa,Nacional,POR,"MF,FW",MF,27,10.2,box_to_box
3562,Diogo Costa,Porto,POR,GK,GK,24,32.0,goleiro_titular
3563,Gonçalo Costa,Estoril,POR,"DF,MF",DF,24,5.7,zagueiro_construtor
3564,Hélder Costa,Estoril,ANG,"FW,MF",FW,30,6.7,centroavante_goleador
3565,João Costa,Santa Clara,POR,FW,FW,24,8.1,centroavante_goleador
3566,João Paulo Santos Costa,Estrela,POR,GK,GK,28,14.0,goleiro_titular
3567,Michel Costa,Estoril,BRA,MF,MF,22,6.6,box_to_box
3568,Rui Costa,Farense,POR,"FW,MF",FW,28,7.7,centroavante_goleador
3569,Marco Cruz,Vitória,POR,"DF,MF",DF,20,0.2,zagueiro_construtor
3570,Sandro Cruz,Gil Vicente FC,ANG,DF,DF,23,23.1,zagueiro_construtor
3571,Augusto Dabo,Boavista,GNB,DF,DF,20,6.1,zagueiro_construtor
3572,Samuel Dahl,Benfica,SWE,"DF,MF",DF,24,6.6,zagueiro_construtor
3573,Amadou Dante,Arouca,MLI,"DF,MF",DF,23,11.8,zagueiro_construtor
3574,Mathias De Amorim,Famalicão,POR,MF,MF,19,11.9,box_to_box
3575,Zeno Debast,Sporting CP,BEL,"DF,MF",DF,20,23.6,zagueiro_construtor
3576,Depú,Gil Vicente FC,ANG,FW,FW,24,0.5,centroavante_goleador
3577,Derick,Farense,BRA,"DF,MF",DF,30,15.7,zagueiro_construtor
3578,Ángel Di María,Benfica,ARG,FW,FW,36,18.3,centroavante_goleador
3579,Abdoulay Diaby,Boavista,MLI,"FW,MF",FW,33,9.9,centroavante_goleador
3580,Matheus Dias,Nacional,BRA,"MF,DF",MF,22,19.4,box_to_box
3581,Tiago Dias,Casa Pia,POR,"FW,DF",FW,26,0.8,segundo_atacante
3582,Ousmane Diomande,Sporting CP,CIV,DF,DF,20,28.0,zagueiro_construtor
3583,Tiago Djaló,Porto,POR,DF,DF,24,6.6,zagueiro_construtor
3584,Maxime Dominguez,Gil Vicente FC,SUI,MF,MF,28,2.8,box_to_box
3585,Issiar Dramé,Estrela,MLI,DF,DF,25,17.7,zagueiro_construtor
3586,Dudu,Nacional,BRA,"FW,MF",FW,24,14.9,centroavante_goleador
3587,Carlos Eduardo,Gil Vicente FC,BRA,"FW,MF",FW,21,2.7,centroavante_goleador
3588,Marcus Edwards,Sporting CP,ENG,"MF,FW",MF,25,1.2,box_to_box
3589,Demir Ege Tıknaz,Rio Ave,TUR,MF,MF,19,22.0,box_to_box
3590,Marvin Elimbi,Gil Vicente FC,FRA,DF,DF,21,4.8,zagueiro_construtor
3591,Simon Elisor,Famalicão,FRA,FW,FW,25,6.6,centroavante_goleador
3592,Úmaro Embaló,Vitória,POR,"FW,MF",FW,23,1.6,centroavante_goleador
3593,Rui Encarnação,Nacional,POR,GK,GK,26,1.5,goleiro_reserva
3594,Ricardo Esgaio,Sporting CP,POR,DF,DF,31,2.6,zagueiro_construtor
3595,Tiago Esgaio,Arouca,POR,DF,DF,28,24.2,zagueiro_construtor
3596,Dario Essugo,Sporting CP,POR,MF,MF,19,0.2,box_to_box
3597,Luís Esteves,Nacional,POR,MF,MF,26,31.2,meia_criativo
3598,Stephen Eustáquio,Porto,CAN,"MF,DF",MF,27,21.3,meia_criativo
3599,Evanilson,Porto,BRA,FW,FW,24,0.1,centroavante_goleador
3600,Claudio Falcão,Farense,BRA,"DF,MF",DF,30,31.7,zagueiro_construtor
3601,Eduardo Felicíssimo,Sporting CP,POR,MF,MF,17,2.2,meia_criativo
3602,Nuno Felix,Benfica,POR,MF,MF,20,0.2,box_to_box
3603,Vando Félix,Vitória,GNB,"FW,MF",FW,21,6.1,centroavante_goleador
3604,Jorge Filipe Oliveira Fernandes,Vitória,POR,DF,DF,27,4.6,zagueiro_construtor
3605,Lucas Fernandes,AVS Futebol,BRA,"MF,FW",MF,26,5.5,box_to_box
3606,Martim Fernandes,Porto,POR,DF,DF,18,14.6,zagueiro_construtor
3607,Mateus Fernandes,Sporting CP,POR,"FW,MF",FW,20,0.3,centroavante_goleador
3608,Roger Fernandes,Braga,POR,"FW,MF",FW,18,19.3,centroavante_goleador
3609,Rúben Fernandes,Gil Vicente FC,POR,DF,DF,38,27.8,zagueiro_construtor
3610,Roberto Férnandez,Braga,ESP,FW,FW,22,5.6,centroavante_goleador
3611,João Ferreira Barros,Boavista,POR,"MF,FW",MF,18,2.9,box_to_box
3612,Filipe Ferreira,Boavista,POR,DF,DF,33,24.7,zagueiro_construtor
3613,Fernando Ferreira Fonseca,AVS Futebol,POR,"DF,MF",DF,27,21.2,zagueiro_construtor
3614,João Ferreira,Braga,POR,DF,DF,23,14.6,zagueiro_construtor
3615,Marcelo dos Santos Ferreira,Moreirense,BRA,DF,DF,35,33.0,zagueiro_construtor
3616,Pedro Ferreira,Santa Clara,POR,MF,MF,26,20.3,meia_criativo
3617,Tiago Ferreira,Estrela,POR,"FW,DF",FW,22,0.6,centroavante_goleador
3618,Daniel Figueira,Estoril,POR,GK,GK,26,1.0,goleiro_titular
3619,Sidoine Fogning,Boavista,CMR,DF,DF,22,13.0,zagueiro_construtor
3620,Tiago Fonseca Morais,Rio Ave,POR,"FW,MF",FW,20,17.4,centroavante_goleador
3621,José Fontán,Arouca,ESP,DF,DF,24,28.8,zagueiro_construtor
3622,José Fonte,Casa Pia,POR,DF,DF,40,22.5,zagueiro_construtor
3623,Lucas França,Nacional,BRA,GK,GK,28,32.5,goleiro_titular
3624,André Franco,Porto,POR,"MF,FW",MF,26,4.8,meia_criativo
3625,Afonso Freitas,Nacional,POR,DF,DF,24,0.2,zagueiro_construtor
3626,Iván Fresneda,Sporting CP,ESP,"DF,MF",DF,19,10.7,zagueiro_construtor
3627,Godfried Frimpong,Moreirense,NED,DF,DF,25,28.2,zagueiro_construtor
3628,Kanya Fujimoto,Gil Vicente FC,JPN,MF,MF,25,24.7,box_to_box
3629,Taichi Fukui,Arouca,JPN,MF,MF,20,24.3,box_to_box
3630,Rúben Furtado,Braga,POR,"FW,MF",FW,18,0.6,centroavante_goleador
3631,Tiago Gabriel,Estrela,POR,DF,DF,19,10.9,zagueiro_construtor
3632,Galeno,Porto,BRA,"FW,DF",FW,26,16.1,centroavante_goleador
3633,Tiago Galletto,AVS Futebol,URU,MF,MF,22,1.0,box_to_box
3634,Nino Galović,Arouca,CRO,DF,DF,32,1.0,zagueiro_construtor
3635,João Tiago Serrão Garcês,Nacional,POR,MF,MF,31,0.2,box_to_box
3636,García,Nacional,BRA,DF,DF,22,31.1,zagueiro_construtor
3637,Fabrício Garcia,Estoril,CPV,"FW,DF",FW,23,14.1,centroavante_goleador
3638,Santiago García,Gil Vicente FC,ESP,MF,MF,22,16.4,box_to_box
3639,Bruno Gaspar,Vitória,ANG,DF,DF,31,10.2,zagueiro_construtor
3640,Mory Gbane,Gil Vicente FC,CIV,"MF,DF",MF,23,16.3,box_to_box
3641,Geovanny,Farense,POR,MF,MF,20,1.8,box_to_box
3642,André Geraldes,Casa Pia,POR,"MF,DF",MF,33,14.9,box_to_box
3643,Ismaël Gharbi,Braga,ESP,"FW,MF",FW,20,11.8,centroavante_goleador
3644,Marco van Ginkel,Boavista,NED,"MF,FW",MF,31,7.6,box_to_box
3645,José Gomes,Nacional,POR,DF,DF,28,26.0,zagueiro_construtor
3646,Pedro gomes,Boavista,POR,DF,DF,21,16.1,zagueiro_construtor
3647,Vítor Gomes,Rio Ave,POR,MF,MF,36,1.0,meia_criativo
3648,William Gomes,Porto,BRA,"MF,FW",MF,18,1.7,meia_criativo
3649,Victor Gomez,Braga,ESP,DF,DF,24,21.2,zagueiro_construtor
3650,Nuno Gonçalo Moreira,Casa Pia,POR,"FW,MF",FW,25,16.6,centroavante_goleador
3651,Franscisco Gonçalves,Nacional,POR,DF,DF,20,0.2,zagueiro_construtor
3652,João Gonçalves,Boavista,POR,GK,GK,23,4.0,goleiro_titular
3653,Pedro Gonçalves,Sporting CP,POR,"MF,FW",MF,26,9.7,box_to_box
3654,Cristo González,Arouca,ESP,MF,MF,26,2.0,meia_criativo
3655,Mario González,Famalicão,ESP,FW,FW,28,6.4,centroavante_goleador
3656,Nicolás González,Porto,ESP,MF,MF,22,16.0,box_to_box
3657,Jean Gorby,Braga,FRA,MF,MF,22,13.5,box_to_box
3658,João Goulart Silva,Casa Pia,POR,DF,DF,24,31.5,zagueiro_construtor
3659,Tiago Gouveia,Benfica,POR,"FW,DF",FW,23,1.1,centroavante_goleador
3660,Pablo Gozalbez,Arouca,ESP,MF,MF,23,7.2,box_to_box
3661,João Graça,Rio Ave,POR,"MF,FW",MF,29,5.5,box_to_box
3662,Samuel Granada,AVS Futebol,BRA,FW,FW,24,2.7,centroavante_goleador
3663,Jaume Grau,AVS Futebol,ESP,MF,MF,27,23.5,meia_criativo
3664,Marko Grujić,Porto,SRB,MF,MF,28,0.4,meia_criativo
3665,Marko Gudžulić,Estrela,SRB,GK,GK,22,2.0,goleiro_titular
3666,Rafik Guitane,Estoril,FRA,"FW,MF",FW,25,9.5,centroavante_goleador
3667,Rafik Guitane,Braga,FRA,FW,FW,25,0.0,centroavante_goleador
3668,Deniz Gül,Porto,TUR,FW,FW,20,4.9,centroavante_goleador
3669,Viktor Gyökeres,Sporting CP,SWE,FW,FW,26,31.2,centroavante_goleador
3670,Justin de Haas,Famalicão,NED,DF,DF,24,27.4,zagueiro_construtor
3671,Habraão,Santa Clara,BRA,FW,FW,23,0.0,centroavante_goleador
3672,Tomás Händel,Vitória,POR,MF,MF,23,28.0,meia_criativo
3673,Conrad Harder,Sporting CP,DEN,"FW,MF",FW,19,8.7,centroavante_goleador
3674,Thiago Helguera,Braga,URU,MF,MF,18,0.1,box_to_box
3675,Gustavo Henrique,Estrela,BRA,"MF,FW",MF,25,2.5,meia_criativo
3676,Morten Hjulmand,Sporting CP,DEN,MF,MF,25,24.6,box_to_box
3677,Jordan Holsgrove,Estoril,SCO,MF,MF,24,26.5,box_to_box
3678,Lukáš Horníček,Braga,CZE,GK,GK,22,17.0,goleiro_titular
3679,André Horta,Braga,POR,MF,MF,27,5.6,meia_criativo
3680,Ricardo Horta,Braga,POR,"MF,FW",MF,29,31.5,box_to_box
3681,Igor,Estrela,BRA,MF,MF,21,8.9,meia_criativo
3682,André Inácio,Estrela,BRA,"MF,FW",MF,22,7.1,box_to_box
3683,André Inácio,Rio Ave,BRA,"FW,MF",FW,22,13.1,centroavante_goleador
3684,Gonçalo Inácio,Sporting CP,POR,DF,DF,22,25.1,zagueiro_construtor
3685,Isaac,Nacional,BRA,FW,FW,20,13.7,centroavante_goleador
3686,Ismael,Moreirense,POR,MF,MF,25,22.5,box_to_box
3687,Franco Israel,Sporting CP,URU,GK,GK,24,11.0,goleiro_titular
3688,Ivan Jaime Pajuelo,Porto,ESP,FW,FW,23,4.9,centroavante_goleador
3689,Jason,Arouca,ESP,"FW,MF",FW,30,25.0,centroavante_goleador
3690,Jhonatan,Rio Ave,BRA,GK,GK,33,8.0,goleiro_titular
3691,Diederrick Joel,Nacional,CMR,FW,FW,30,9.6,centroavante_goleador
3692,Joel Jorquera,Moreirense,ESP,FW,FW,23,4.8,segundo_atacante
3693,Luiz Lúcio Reis Júnior,Famalicão,BRA,GK,GK,23,1.0,goleiro_reserva
3694,Samuel Justo,Farense,POR,MF,MF,20,2.3,meia_criativo
3695,Issa Kaboré,Benfica,BFA,DF,DF,23,0.1,zagueiro_construtor
3696,Kaio,Vitória,BRA,FW,FW,20,14.4,centroavante_goleador
3697,Kaique,Farense,BRA,GK,GK,21,6.0,goleiro_titular
3698,Osman Kakay,Boavista,SLE,DF,DF,26,6.4,zagueiro_construtor
3699,Kali,Casa Pia,ANG,DF,DF,20,0.0,zagueiro_classico
3700,Issiaka Kamate,AVS Futebol,FRA,"FW,MF",FW,19,3.9,centroavante_goleador
3701,Jorge Karse,Rio Ave,POR,DF,DF,19,0.0,zagueiro_classico
3702,Kazu,Gil Vicente FC,BRA,DF,DF,24,5.9,zagueiro_construtor
3703,Keliano,Estrela,ANG,MF,MF,21,10.8,meia_criativo
3704,Kewin,Moreirense,BRA,GK,GK,28,29.0,goleiro_titular
3705,Kikas,Estrela,POR,FW,FW,25,23.4,centroavante_goleador
3706,Gustavo Klismahn,Santa Clara,BRA,"MF,FW",MF,24,9.1,meia_criativo
3707,Ruben Kluivert,Casa Pia,NED,DF,DF,23,13.7,zagueiro_construtor
3708,Koka,Rio Ave,EGY,"FW,MF",FW,31,1.9,centroavante_goleador
3709,Orkun Kökçü,Benfica,TUR,MF,MF,23,29.3,meia_criativo
3710,Moussa Koné,Boavista,SEN,"MF,FW",MF,27,3.5,box_to_box
3711,Konstantinos Kostoulas,Rio Ave,GRE,DF,DF,19,2.1,zagueiro_construtor
3712,Vladan Kovačević,Sporting CP,BIH,GK,GK,26,6.0,goleiro_titular
3713,Andrian Kraev,Casa Pia,BUL,MF,MF,25,18.5,box_to_box
3714,Layvin Kurzawa,Boavista,FRA,"DF,MF",DF,31,1.9,zagueiro_construtor
3715,Chiheb Labidi,Nacional,TUN,"MF,FW",MF,23,4.6,box_to_box
3716,André Lacximicant,Estoril,POR,FW,FW,23,11.0,centroavante_goleador
3717,Chico Lamba,Arouca,POR,DF,DF,21,25.2,zagueiro_construtor
3718,Larra,Casa Pia,ESP,"MF,DF",MF,26,24.9,box_to_box
3719,Leonardo Lelo,Casa Pia,POR,"MF,DF",MF,24,31.6,box_to_box
3720,Marcos Leonardo,Benfica,BRA,MF,MF,21,0.9,meia_criativo
3721,Guilherme Liberato,Moreirense,BRA,MF,MF,23,0.5,box_to_box
3722,Otso Liimatta,Famalicão,FIN,"FW,MF",FW,20,1.3,centroavante_goleador
3723,Rúben Lima,Estrela,POR,DF,DF,34,19.8,zagueiro_construtor
3724,Yan Lincon,Moreirense,BRA,FW,FW,21,2.9,centroavante_goleador
3725,Jérémy Livolant,Casa Pia,FRA,"FW,MF",FW,26,20.0,centroavante_goleador
3726,Danny Loader,Porto,CMR,"FW,MF",FW,23,11.9,centroavante_goleador
3727,Samuel Lobato,Famalicão,POR,"FW,MF",FW,22,0.8,centroavante_goleador
3728,Tom van de Looi,Famalicão,NED,MF,MF,25,19.5,box_to_box
3729,Miguel Lopes,Estrela,POR,DF,DF,37,12.7,zagueiro_construtor
3730,Rony Lopes,Farense,POR,"MF,FW",MF,28,12.5,box_to_box
3731,Vasco Lopes,AVS Futebol,CPV,"FW,MF",FW,24,11.6,centroavante_goleador
3732,Mamadou Loum,Arouca,SEN,"MF,DF",MF,27,7.9,box_to_box
3733,Jonatan Lucca,AVS Futebol,BRA,MF,MF,30,3.0,meia_criativo
3734,Florentino Luís,Benfica,POR,MF,MF,24,21.9,box_to_box
3735,Zé Luís,AVS Futebol,CPV,FW,FW,33,15.4,centroavante_goleador
3736,Luismi,Moreirense,EQG,FW,FW,23,15.2,centroavante_goleador
3737,Vitali Lystsov,Boavista,RUS,DF,DF,29,5.3,zagueiro_construtor
3738,Rúben Macedo,Nacional,POR,"FW,MF",FW,28,13.3,centroavante_goleador
3739,Tiago Machado,Boavista,POR,"FW,MF",FW,20,1.4,centroavante_goleador
3740,Madson,Moreirense,BRA,FW,FW,24,13.0,centroavante_goleador
3741,Miguel Maga,Vitória,POR,DF,DF,21,15.5,zagueiro_construtor
3742,Otar Mamageishvili,Famalicão,GEO,MF,MF,21,0.5,box_to_box
3743,Eliaquim Mangala,Estoril,FRA,DF,DF,33,4.7,zagueiro_construtor
3744,Ricardo Mangas,Vitória,POR,FW,FW,26,3.8,centroavante_goleador
3745,Brian Mansilla,Arouca,URU,"FW,MF",FW,22,3.8,centroavante_goleador
3746,Nico Mantl,Arouca,GER,GK,GK,24,29.0,goleiro_titular
3747,Manú,Estrela,ANG,"FW,DF",FW,18,0.5,centroavante_goleador
3748,Manuel Manu,Vitória,POR,MF,MF,23,7.6,meia_criativo
3749,Manuel Manu,Benfica,POR,MF,MF,23,1.5,meia_criativo
3750,Maracás,Moreirense,BRA,DF,DF,30,26.6,zagueiro_construtor
3751,Iván Marcano,Porto,ESP,DF,DF,37,10.5,zagueiro_construtor
3752,Adrián Marín,Braga,ESP,DF,DF,27,7.9,zagueiro_construtor
3753,João Mário,Benfica,POR,"FW,MF",FW,31,1.7,centroavante_goleador
3754,João Mário Lopes,Porto,POR,"DF,MF",DF,24,19.6,zagueiro_construtor
3755,Uładzisłaŭ Marozaŭ,Arouca,BLR,FW,FW,23,3.1,centroavante_goleador
3756,Alejandro Marqués,Estoril,VEN,FW,FW,23,18.8,centroavante_goleador
3757,Alex Marques,Boavista,POR,DF,DF,18,1.1,zagueiro_construtor
3758,João Marques,Braga,POR,"MF,FW",MF,22,0.4,box_to_box
3759,João Marques,Gil Vicente FC,POR,"FW,MF",FW,22,6.5,centroavante_goleador
3760,Gabri Martínez,Braga,ESP,"FW,MF",FW,21,17.1,centroavante_goleador
3761,Toni Martínez,Porto,ESP,FW,FW,27,0.0,centroavante_goleador
3762,Bernardo Martins,Moreirense,POR,"FW,MF",FW,26,18.2,centroavante_goleador
3763,Matheus,Braga,BRA,GK,GK,32,17.0,goleiro_titular
3764,Matheusinho,Santa Clara,BRA,"FW,MF",FW,26,1.3,centroavante_goleador
3765,Marco Matias,Farense,POR,"FW,MF",FW,35,14.0,centroavante_goleador
3766,Jordi Mboula,Gil Vicente FC,ESP,"FW,MF",FW,25,12.8,centroavante_goleador
3767,Tobías Medina,Rio Ave,ARG,MF,MF,20,0.6,meia_criativo
3768,Mauro Meireles Couto,Sporting CP,POR,DF,DF,18,0.0,zagueiro_construtor
3769,Francisco Meixedo,Estrela,POR,GK,GK,23,0.5,goleiro_reserva
3770,Yair Mena Palacios,AVS Futebol,COL,"MF,FW",MF,24,1.0,box_to_box
3771,João Mendes,Vitória,POR,"MF,FW",MF,29,17.1,box_to_box
3772,João Mendes,Vitória,POR,DF,DF,24,30.8,zagueiro_construtor
3773,Joe Mendes,Braga,SWE,DF,DF,21,2.0,zagueiro_construtor
3774,Gustavo Mendonça,AVS Futebol,POR,MF,MF,21,7.5,box_to_box
3775,Miguel Menino,Farense,POR,MF,MF,21,20.3,box_to_box
3776,John Mercado,AVS Futebol,ECU,"FW,MF",FW,22,26.0,centroavante_goleador
3777,Mehdi Merghem,Farense,FRA,"MF,FW",MF,27,5.1,meia_criativo
3778,Bruno Messi,Santa Clara,POR,"FW,MF",FW,27,1.3,centroavante_goleador
3779,Michel,Moreirense,BRA,DF,DF,21,2.8,zagueiro_construtor
3780,Dieu-Merci Michel,Vitória,CAN,FW,FW,20,4.1,centroavante_goleador
3781,Enea Mihaj,Famalicão,ALB,DF,DF,26,28.1,zagueiro_construtor
3782,Mika,Moreirense,POR,GK,GK,33,0.0,goleiro_reserva
3783,Álex Millán,Farense,ESP,"FW,MF",FW,24,4.5,centroavante_goleador
3784,Juan Mina,Estrela,COL,FW,FW,20,0.2,centroavante_goleador
3785,Cezary Miszta,Rio Ave,POL,GK,GK,22,25.8,goleiro_titular
3786,Iyad Mohamed,Casa Pia,COM,MF,MF,23,5.4,meia_criativo
3787,Isaac Monteiro,Casa Pia,POR,DF,DF,20,0.0,zagueiro_construtor
3788,Rodrigo Mora,Porto,POR,"MF,FW",MF,17,15.2,box_to_box
3789,Morato,Benfica,BRA,DF,DF,23,1.0,zagueiro_construtor
3790,Paulo Moreira,Estrela,POR,MF,MF,24,14.4,box_to_box
3791,Marco Moreno,Farense,ESP,DF,DF,23,22.7,zagueiro_construtor
3792,Dani Morer,Moreirense,ESP,DF,DF,26,0.1,zagueiro_construtor
3793,Hidemasa Morita,Sporting CP,JPN,MF,MF,29,14.4,meia_criativo
3794,Moura,Famalicão,POR,DF,DF,24,4.0,zagueiro_construtor
3795,Moura,Porto,POR,"DF,MF",DF,24,24.6,zagueiro_construtor
3796,João Moutinho,Braga,POR,MF,MF,37,18.5,meia_criativo
3797,MT,Santa Clara,BRA,"DF,MF",DF,23,31.0,zagueiro_construtor
3798,Jonathan Mutombo,Gil Vicente FC,FRA,DF,DF,21,8.5,zagueiro_construtor
3799,Manuel Namora,Boavista,POR,"MF,FW",MF,26,3.4,box_to_box
3800,Dylan Nandín,Arouca,URU,FW,FW,22,7.3,centroavante_goleador
3801,Nani,Estrela,POR,"FW,MF",FW,37,5.2,centroavante_goleador
3802,Fran Navarro,Porto,ESP,FW,FW,26,1.0,centroavante_goleador
3803,Fran Navarro,Braga,ESP,FW,FW,26,7.4,centroavante_goleador
3804,Christian Neiva Afonso,AVS Futebol,POR,"DF,MF",DF,29,18.0,zagueiro_construtor
3805,Nenê,AVS Futebol,BRA,FW,FW,41,9.6,centroavante_goleador
3806,Neto,Farense,BRA,MF,MF,32,19.6,box_to_box
3807,Martim Neto,Rio Ave,POR,MF,MF,21,15.2,meia_criativo
