rk,player,squad,status,page_title,description,image_url,file
2333,Mathis Amougou,Saint-Étienne,ok,Mathis Amougou,French footballer (born 2006),https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Mathis_Amougou_asse_losc_2425.jpg/500px-Mathis_Amougou_asse_losc_2425.jpg,
2334,Benjamin André,Lille,ok,Benjamin André,French footballer (born 1990),https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Benjamin_andre_asse_losc_2425_%28cropped%29.jpg/500px-Benjamin_andre_asse_losc_2425_%28cropped%29.jpg,
2335,Kyllian Antonio,Lens,ok,Kyllian Antonio,French footballer (born 2008),https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Antonio_rcl_asse_2425.png/500px-Antonio_rcl_asse_2425.png,
2336,Dennis Appiah,Saint-Étienne,ok,Dennis Appiah,French footballer (born 1992),https://upload.wikimedia.org/wikipedia/commons/2/2c/Dennis_Appiah_asse_rcl_2425.jpg,
2337,Carlens Arcus,Angers,ok,Carlens Arcus,Haitian footballer (born 1996),https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/RC_Lens_-_AJ_Auxerre_%2809-03-2019%29_96.jpg/500px-RC_Lens_-_AJ_Auxerre_%2809-03-2019%29_96.jpg,
2338,Hákon Arnar Haraldsson,Lille,ok,Hákon Haraldsson,Icelandic footballer (born 2003),https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/RC_Lens_-_Lille_OSC_%2808-10-2023%29_17_%28cropped%29.jpg/500px-RC_Lens_-_Lille_OSC_%2808-10-2023%29_17_%28cropped%29.jpg,
2339,Marco Asensio,Paris S-G,ok,Marco Asensio,Spanish footballer (born 1996),https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Marco_Asensio_2018.jpg/500px-Marco_Asensio_2018.jpg,
2340,Lorenz Assignon,Rennes,ok,Lorenz Assignon,French footballer (born 2000),https://upload.wikimedia.org/wikipedia/commons/a/ac/Assignon_asse_srfc_2425.png,
2341,Dehmaine Assoumani,Nantes,ok,Dehmaine Tabibou,French footballer (born 2005),https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Tabibou_asse_fcn_2425.png/500px-Tabibou_asse_fcn_2425.png,
2342,Valentin Atangana Edoa,Reims,ok,Valentin Atangana,Footballer (born 2005),https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Atangana_asse_sr.png/500px-Atangana_asse_sr.png,
2343,Florian Ayé,Auxerre,ok,Florian Ayé,French footballer (born 1997),https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/RC_Lens_-_Clermont_Foot_63_%2804-05-2019%29_42.jpg/500px-RC_Lens_-_Clermont_Foot_63_%2804-05-2019%29_42.jpg,
2344,André Ayew,Le Havre,ok,André Ayew,Footballer (born 1989),https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/20150331_Mali_vs_Ghana_170.jpg/500px-20150331_Mali_vs_Ghana_170.jpg,
2345,Neil El Aynaoui,Lens,ok,Neil El Aynaoui,Morocco international footballer (born 2001),https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Neil_El_Aynaoui_Neil_El_Aynaoui_Morocco_v_Norway_7_June_2026-13_%28cropped%29.jpg/500px-Neil_El_Aynaoui_Neil_El_Aynaoui_Morocco_v_Norway_7_June_2026-13_%28cropped%29.jpg,
2346,Shavy Babicka,Toulouse,ok,Shavy Babicka,Gabonese footballer,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/TFC_players_on_Fan_days_-_Shavy_Babicka_%28cropped%29.jpg/500px-TFC_players_on_Fan_days_-_Shavy_Babicka_%28cropped%29.jpg,
2347,Juma Bah,Lens,ok,Juma Bah,Sierra Leonean footballer (born 2006),https://upload.wikimedia.org/wikipedia/commons/a/a8/Bah_rcl_asse_2425.png,
2348,Theo Bair,Auxerre,no_photo,Theo Bair,Canadian soccer player (born 1999),,
2349,Mitchel Bakker,Lille,ok,Mitchel Bakker,Dutch footballer (born 2000),https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/2019-07-17_SG_Dynamo_Dresden_vs._Paris_Saint-Germain_by_Sandro_Halank%E2%80%93131_%28cropped%29.jpg/500px-2019-07-17_SG_Dynamo_Dresden_vs._Paris_Saint-Germain_by_Sandro_Halank%E2%80%93131_%28cropped%29.jpg,
2350,Darryl Bakola,Marseille,no_photo,Darryl Bakola,French footballer (born 2007),,
2351,Dilane Bakwa,Strasbourg,ok,Dilane Bakwa,French footballer (born 2002),https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Bakwa_asse_rcsa_2425.jpg/500px-Bakwa_asse_rcsa_2425.jpg,
2352,Leonardo Balerdi,Marseille,ok,Leonardo Balerdi,Argentine footballer (born 1999),https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Balerdi_asse_om_2425.png/500px-Balerdi_asse_om_2425.png,
2353,Fodé Ballo-Touré,Le Havre,ok,Fodé Ballo-Touré,Footballer (born 1997),https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Fod%C3%A9_Ballo-Tour%C3%A9_%28cropped%29.jpg/500px-Fod%C3%A9_Ballo-Tour%C3%A9_%28cropped%29.jpg,
2354,Folarin Balogun,Monaco,ok,Folarin Balogun,Professional soccer player (born 2001),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Folarin_Balogun_USMNT_v_Belgium_Mar_28_2026-69_%28cropped%29.jpg/500px-Folarin_Balogun_USMNT_v_Belgium_Mar_28_2026-69_%28cropped%29.jpg,
2355,Abdoulaye Bamba,Angers,ok,Abdoulaye Bamba,Ivorian footballer (born 1990),https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Bamba_asse_sco_2425.png/500px-Bamba_asse_sco_2425.png,
2356,Mohamed Bamba,Reims,no_photo,"Mohamed Bamba (footballer, born 2001)",Ivorian footballer (born 2001),,
2357,Valentín Barco,Strasbourg,ok,Valentín Barco,Argentine footballer (born 2004),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Entrenamiento_Argentina_Sub20_previo_al_mundial_-_BugWarp_%2813%29_%28cropped%29_%28cropped%29.jpg/500px-Entrenamiento_Argentina_Sub20_previo_al_mundial_-_BugWarp_%2813%29_%28cropped%29_%28cropped%29.jpg,
2358,Bradley Barcola,Paris S-G,ok,Bradley Barcola,French footballer (born 2002),https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Bradley_Barcola_France_v_Senegal_16_June_2026-398.jpg/500px-Bradley_Barcola_France_v_Senegal_16_June_2026-398.jpg,
2359,Melvin Bard,Nice,ok,Melvin Bard,French footballer (born 2000),https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Bard_asse_ogcn_2425.png/500px-Bard_asse_ogcn_2425.png,
2360,Gabriel Bares,Montpellier,ok,Gabriel Barès,Swiss footballer (born 2000),https://upload.wikimedia.org/wikipedia/commons/e/ef/Bares_asse_mhsc_2425.png,
2361,Téo Barisic,Lyon,no_photo,Teo Barišić,Croatian-French footballer (born 2004),,
2362,Dylan Batubinsika,Saint-Étienne,ok,Dylan Batubinsika,Footballer (born 1996),https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Batubinsika_asse_fcn_2425.png/500px-Batubinsika_asse_fcn_2425.png,
2363,Haris Belkebla,Angers,ok,Haris Belkebla,French and Algerian footballer (born 1994),https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Belkebla_asse_sco_2425.png/500px-Belkebla_asse_sco_2425.png,
2364,Yassin Belkhdim,Angers,ok,Yassin Belkhdim,Footballer (born 2002),https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Belkhdim_asse_sco_2425.png/500px-Belkhdim_asse_sco_2425.png,
2365,Eliesse Ben Seghir,Monaco,ok,Eliesse Ben Seghir,Morocco international footballer (born 2005),https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Eliesse_Ben_Seghir_vs_Niger_%28cropped_2%29.jpg/500px-Eliesse_Ben_Seghir_vs_Niger_%28cropped_2%29.jpg,
2366,Ismaël Bennacer,Marseille,ok,Ismaël Bennacer,Footballer (born 1997),https://upload.wikimedia.org/wikipedia/commons/2/2c/BennacerLeB2022.jpg,
2367,Saïd Benrahma,Lyon,ok,Saïd Benrahma,Algerian footballer (born 1995),https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Sa%C3%AFd_Benrahma_-_20240326.jpg/500px-Sa%C3%AFd_Benrahma_-_20240326.jpg,
2368,Nabil Bentaleb,Lille,ok,Nabil Bentaleb,Algeria international footballer (born 1994),https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/RC_Lens_-_Lille_OSC_%2808-10-2023%29_19_%28cropped%29.jpg/500px-RC_Lens_-_Lille_OSC_%2808-10-2023%29_19_%28cropped%29.jpg,
2369,Lucas Beraldo,Paris S-G,ok,Lucas Beraldo,Brazilian footballer (born 2003),https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Beraldo_asse_psg_2425.png/500px-Beraldo_asse_psg_2425.png,
2370,Maxime Bernauer,Saint-Étienne,ok,Maxime Bernauer,French footballer (born 1998),https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Bernauer_asse_ogcn_2425.png/500px-Bernauer_asse_ogcn_2425.png,
2371,Dimitry Bertaud,Montpellier,ok,Dimitry Bertaud,Footballer (born 1998),https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Bertaud_asse_mhsc_2425.png/500px-Bertaud_asse_mhsc_2425.png,
2372,Mika Biereth,Monaco,ok,Mika Biereth,Denmark international footballer (born 2003),https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Biereth_asse_asm_2425.png/500px-Biereth_asse_asm_2425.png,
2373,Emmanuel Biumla,Angers,no_photo,Emmanuel Biumla,Footballer (born 2005),,
2374,Marco Bizot,Brest,ok,Marco Bizot,Dutch footballer (born 1991),https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Bizot_asse_sb_2425.png/500px-Bizot_asse_sb_2425.png,
2375,Ludovic Blas,Rennes,ok,Ludovic Blas,French footballer (born 1997),https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Blas_asse_srfc_2425.png/500px-Blas_asse_srfc_2425.png,
2376,Augustine Boakye,Saint-Étienne,ok,Augustine Boakye,Ghanaian footballer (born 2000),https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Boakye_ASSE_MHSC_2425.png/500px-Boakye_ASSE_MHSC_2425.png,
2377,Mathéo Bodmer,Le Havre,no_photo,Mathéo Bodmer,French footballer (born 2004),,
2378,Jeremie Boga,Nice,ok,Jérémie Boga,Ivorian-French footballer (born 1997),https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Boga_asse_ogcn_2425.png/500px-Boga_asse_ogcn_2425.png,
2379,Moïse Bombito,Nice,ok,Moïse Bombito,Canadian soccer player (born 2000),https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Bombito_asse_ogcn_2425.png/500px-Bombito_asse_ogcn_2425.png,
2380,Saïmon Bouabré,Monaco,no_photo,Saïmon Bouabré,French footballer (born 2006),,
2381,Ayyoub Bouaddi,Lille,ok,Ayyoub Bouaddi,Footballer (born 2007),https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Ayyoub_Bouaddi_Morocco_v_Norway_7_June_2026-71_%28cropped%29.jpg/500px-Ayyoub_Bouaddi_Morocco_v_Norway_7_June_2026-71_%28cropped%29.jpg,
2382,Badredine Bouanani,Nice,ok,Badredine Bouanani,Footballer (born 2004),https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Bouanani_asse_ogcn_2425.png/500px-Bouanani_asse_ogcn_2425.png,
2383,Benjamin Bouchouari,Saint-Étienne,ok,Benjamin Bouchouari,Footballer (born 2001),https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Benjamin_Bouchouari.jpg/500px-Benjamin_Bouchouari.jpg,
2384,Hicham Boudaoui,Nice,ok,Hicham Boudaoui,Algerian footballer (born 1999),https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Boudaoui_asse_ogcn_2425.png/500px-Boudaoui_asse_ogcn_2425.png,
2385,Justin Bourgault,Brest,no_photo,Justin Bourgault,French footballer (born 2005),,
2386,Benjamin Bourigeaud,Rennes,ok,Benjamin Bourigeaud,French footballer (born 1994),https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Stade_rennais_vs_SM_Caen%2C_July_22nd_2017_-_Bourigeaud_%283%29.jpg/500px-Stade_rennais_vs_SM_Caen%2C_July_22nd_2017_-_Bourigeaud_%283%29.jpg,
2387,Bilal Brahimi,Nice,ok,Billal Brahimi,Footballer (born 2000),https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/RC_Lens_-_OGC_Nice_%2810-04-2022%29_31_-_Billal_Brahimi.jpg/500px-RC_Lens_-_OGC_Nice_%2810-04-2022%29_31_-_Billal_Brahimi.jpg,
2388,Lilian Brassier,Marseille,ok,Lilian Brassier,French footballer (born 1999),https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Brassier_asse_om_2425.png/500px-Brassier_asse_om_2425.png,
2389,Lilian Brassier,Rennes,ok,Lilian Brassier,French footballer (born 1999),https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Brassier_asse_om_2425.png/500px-Brassier_asse_om_2425.png,
2390,Anthony Briançon,Saint-Étienne,ok,Anthony Briançon,French footballer (born 1994),https://upload.wikimedia.org/wikipedia/commons/1/1e/Briancon.png,
2391,Aurélio Buta,Reims,ok,Aurélio Buta,Footballer (born 1997),https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Buta_asse_sr_2425.png/500px-Buta_asse_sr_2425.png,
2392,Marcin Bułka,Nice,ok,Marcin Bułka,Polish footballer (born 1999),https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Bulka_asse_ogcn_2425.png/500px-Bulka_asse_ogcn_2425.png,
2393,Rémy Cabella,Lille,ok,Rémy Cabella,French footballer (born 1990),https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/R%C3%A9my_Cabella_2021.jpg/500px-R%C3%A9my_Cabella_2021.jpg,
2394,Mathieu Cafaro,Saint-Étienne,ok,Mathieu Cafaro,French footballer (born 1997),https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Cafaro_asse_mhsc_2425.png/500px-Cafaro_asse_mhsc_2425.png,
2395,Duje Ćaleta-Car,Lyon,ok,Duje Ćaleta-Car,Croatian footballer (born 1996),https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Caleta_asse_ol_2425.png/500px-Caleta_asse_ol_2425.png,
2396,Issiaga Camara,Nice,no_photo,Issiaga Camara,Guinean footballer,,
2397,Lamine Camara,Monaco,ok,Lamine Camara,Senegalese footballer (born 2004),https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Lamine_Camara_France_v_Senegal_16_June_2026-239_%28cropped%29.jpg/500px-Lamine_Camara_France_v_Senegal_16_June_2026-239_%28cropped%29.jpg,
2398,Mahdi Camara,Brest,ok,Mahdi Camara,French footballer (born 1998),https://upload.wikimedia.org/wikipedia/commons/5/54/Camara_asse_sb_2425.png,
2399,Ousmane Camara,Angers,ok,"Ousmane Camara (footballer, born 2003)",Malian footballer (born 2003),https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Camara_asse_sco_2425.png/500px-Camara_asse_sco_2425.png,
2400,Axel Camblan,Brest,no_photo,Axel Camblan,French footballer (born 2003),,
2401,Jaydee Canvot,Toulouse,ok,Jaydee Canvot,French footballer (born 2006),https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Canvot_asse_tfc_2425.png/500px-Canvot_asse_tfc_2425.png,
2402,Pierrick Capelle,Angers,ok,Pierrick Capelle,French footballer (born 1987),https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Capelle_asse_sco_2425.png/500px-Capelle_asse_sco_2425.png,
2403,Gabin Capuano,Lens,no_photo,Gabin Capuano,French footballer (born 2006,,
2404,Maxence Caqueret,Lyon,ok,Maxence Caqueret,French footballer (born 2000),https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Maxence_Caqueret_%28cropped%29.jpg/500px-Maxence_Caqueret_%28cropped%29.jpg,
2405,Simon Cara,Montpellier,no_photo,Simon Cara,French footballer (born 2005),,
2406,Valentin Carboni,Marseille,ok,Valentín Carboni,Argentine footballer (born 2005),https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Valentin_Carboni_%28cropped%29.jpg/500px-Valentin_Carboni_%28cropped%29.jpg,
2407,Irvin Cardona,Saint-Étienne,ok,Irvin Cardona,Footballer (born 1997),https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Cardona_asse_sb_2425.png/500px-Cardona_asse_sb_2425.png,
2408,Patrik Carlgren,Nantes,ok,Patrik Carlgren,Swedish footballer (born 1992),https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Carlgren_asse_fcn_2425.png/500px-Carlgren_asse_fcn_2425.png,
2409,Josué Casimir,Le Havre,no_photo,Josué Casimir,Guadeloupean footballer (born 2001),,
2410,Cristian Cásseres Jr.,Toulouse,ok,Cristian Cásseres Jr.,Venezuelan footballer (born 2000),https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/C%C3%A1sseres_asse_tfc_2425.png/500px-C%C3%A1sseres_asse_tfc_2425.png,
2411,Jean-Charles Castelletto,Nantes,ok,Jean-Charles Castelletto,Footballer (born 1995),https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Castelletto_asse_fcn_2425.png/500px-Castelletto_asse_fcn_2425.png,
2412,Enzo Caumont,Angers,no_photo,Enzo Caumont,French footballer (born 2004),,
2413,Fabien Centonze,Nantes,ok,Fabien Centonze,French footballer (born 1996),https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Fabien_Centonze_%28RC_Lens%29.jpg/500px-Fabien_Centonze_%28RC_Lens%29.jpg,
2414,Brendan Chardonnet,Brest,ok,Brendan Chardonnet,French footballer (born 1994),https://upload.wikimedia.org/wikipedia/commons/c/c5/Chardonnet_asse_sb_2425.png,
2415,Jhoanner Chávez,Lens,ok,Jhoanner Chávez,Ecuadorian footballer (born 2002),https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/Jhoanner_Ch%C3%A1vez_ASSE_RCL_2425.jpg/500px-Jhoanner_Ch%C3%A1vez_ASSE_RCL_2425.jpg,
2416,Théo Chennahi,Montpellier,no_photo,Théo Chennahi,French footballer (born 2005),,
2417,Sidiki Cherif,Angers,no_photo,Sidiki Cherif,Guinean footballer (born 2006),,
2418,Rayan Cherki,Lyon,ok,Rayan Cherki,French footballer (born 2003),https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Cherki_asse_ol_2425.png/500px-Cherki_asse_ol_2425.png,
2419,Lucas Chevalier,Lille,ok,Lucas Chevalier,French footballer (born 2001),https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Chevalier_ASSE_losc_2425_%28cropped%29.jpg/500px-Chevalier_ASSE_losc_2425_%28cropped%29.jpg,
2420,Pedro Chirivella,Nantes,ok,Pedro Chirivella,Spanish footballer (born 1997),https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Chirivella_asse_fcn_2425.png/500px-Chirivella_asse_fcn_2425.png,
2421,Joris Chotard,Montpellier,ok,Joris Chotard,French footballer (born 2001),https://upload.wikimedia.org/wikipedia/commons/c/cb/Chotard_asse_mhsc_2425.png,
2422,Djaoui Cissé,Rennes,no_photo,Djaoui Cissé,French footballer (born 2004),,
2423,Yoann Cissé,Auxerre,no_photo,List of French footballers in Serie A,,,
2424,Jonathan Clauss,Nice,ok,Jonathan Clauss,French footballer (born 1992),https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Clauss_asse_ogcn_2425.png/500px-Clauss_asse_ogcn_2425.png,
2425,Marcus Coco,Nantes,ok,Marcus Coco,Guadeloupean footballer (born 1996),https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Marcus_Coco_le_23_juillet_2016.jpg/500px-Marcus_Coco_le_23_juillet_2016.jpg,
2426,Alois Confais,Le Havre,no_photo,Alois Confais,French footballer (born 1996),,
2427,Francis Coquelin,Nantes,ok,Francis Coquelin,French footballer (born 1991),https://upload.wikimedia.org/wikipedia/commons/3/31/Francis_Coquelin_2019.jpg,
2428,Derek Cornelius,Marseille,ok,Derek Cornelius,Canadian soccer player (born 1997),https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Cornelius_asse_om_2425.png/500px-Cornelius_asse_om_2425.png,
2429,Pierre Cornud,Saint-Étienne,ok,Pierre Cornud,French footballer (born 1996),https://upload.wikimedia.org/wikipedia/commons/d/d0/Cornud_asse_sr_2425.png,
2430,David Costa,Lens,no_photo,"David Costa (footballer, born 2004)",Cape Verdean footballer,,
2431,Logan Costa,Toulouse,ok,Logan Costa,French-Cape Verdean footballer (born 2001),https://upload.wikimedia.org/wikipedia/commons/e/ef/Logan_Costa_-_2023-02-01_%28cropped_medium_shot%29.jpg,
2432,Grégoire Coudert,Brest,ok,Grégoire Coudert,French footballer (born 1999),https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Coudert_asse_sb_2425.png/500px-Coudert_asse_sb_2425.png,
2433,Lasso Coulibaly,Auxerre,no_photo,Lasso Coulibaly,Ivorian footballer (born 2002),,
2434,Mamadou Coulibaly,Monaco,no_photo,"Mamadou Coulibaly (footballer, born 2004)",French footballer (born 2004),,
2435,Soumaïla Coulibaly,Brest,ok,"Soumaïla Coulibaly (footballer, born 2003)",French footballer,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Souma%C3%AFla_Coulibaly_lors_de_sa_premi%C3%A8re_pr%C3%A9sentation_%C3%A0_la_presse_au_Stade_Brestois_29.jpg/500px-Souma%C3%AFla_Coulibaly_lors_de_sa_premi%C3%A8re_pr%C3%A9sentation_%C3%A0_la_presse_au_Stade_Brestois_29.jpg,
2436,Tanguy Coulibaly,Montpellier,ok,Tanguy Coulibaly,French footballer (born 2001),https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Tanguy_Coulibaly_%28cropped%29.jpg/500px-Tanguy_Coulibaly_%28cropped%29.jpg,
2437,Marius Courcoul,Angers,no_photo,Marius Courcoul,French footballer (born 2007),,
2438,Nicolas Cozza,Nantes,ok,Nicolas Cozza,French footballer (born 1999),https://upload.wikimedia.org/wikipedia/commons/2/27/Cozza_asse_fcn_2425.png,
2439,Charlie Cresswell,Toulouse,ok,Charlie Cresswell,English footballer,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Cresswell_asse_tfc_2425.png/500px-Cresswell_asse_tfc_2425.png,
2440,Kévin Danois,Auxerre,ok,Kévin Danois,French footballer (born 2004),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Kevin_Danois_%28cropped1%29.jpg/500px-Kevin_Danois_%28cropped1%29.jpg,
2441,Kevin Danso,Lens,ok,Kevin Danso,Austrian footballer (born 1998),https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Kevin_Danso_ASSE_RCL_2425.jpg/500px-Kevin_Danso_ASSE_RCL_2425.jpg,
2442,Dante,Nice,ok,Dante (footballer),Brazilian footballer (born 1983),https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Dante_asse_ogcn_2425.png/500px-Dante_asse_ogcn_2425.png,
2443,Pape Daouda Diongue,Strasbourg,no_photo,List of foreign Ligue 1 players: S,,,
2444,Mohamed Daramy,Reims,no_photo,Mohamed Daramy,Danish footballer (born 2002),,
2445,Jonathan David,Lille,ok,Jonathan David,Soccer player (born 2000),https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Jonathan_David_asse_losc_2425_%28cropped%29.jpg/500px-Jonathan_David_asse_losc_2425_%28cropped%29.jpg,
2446,Zuriko Davitashvili,Saint-Étienne,ok,Zuriko Davitashvili,Georgian footballer (born 2001),https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Davitashvili_asse_psg_2425.png/500px-Davitashvili_asse_psg_2425.png,
2447,Théo De Percin,Auxerre,no_photo,Théo De Percin,French footballer (born 2001),,
2448,Thibault De Smet,Reims,ok,Thibault De Smet,Belgian footballer (born 1998),https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/De_smet_asse_sr_2425.png/500px-De_smet_asse_sr_2425.png,
2449,Amar Dedić,Marseille,ok,Amar Dedić,Bosnian footballer (born 2002),https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/%282024-09-10_%29_FC_RB_Salzburg_gegen_SCR_Altach_24.jpg/500px-%282024-09-10_%29_FC_RB_Salzburg_gegen_SCR_Altach_24.jpg,
2450,Romain Del Castillo,Brest,ok,Romain Del Castillo,French footballer (born 1996),https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Del_castillo_asse_sb_2425.png/500px-Del_castillo_asse_sb_2425.png,
2451,Thomas Delaine,Strasbourg,ok,Thomas Delaine,French professional footballer (born 1992),https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/RC_Lens_-_FC_Metz_%2809-02-2019%29_68.jpg/500px-RC_Lens_-_FC_Metz_%2809-02-2019%29_68.jpg,
